"Project name","Task name","Date","Start time","End time","Duration","Time zone","Project archived","Task completed"
"game","Portal revolution","2024-01-09","12:45:55","15:15:57","2:30:02","+09:00","","1"
"Read","蜘蛛の糸 杜子春 芥川龍之介","2024-01-09","15:33:16","15:54:28","0:21:12","+09:00","","1"
"Read","荒ぶる季節の乙女どもよ 岡田麿里","2024-01-09","18:27:51","18:45:35","0:17:44","+09:00","","1"
"Read","荒ぶる季節の乙女どもよ 岡田麿里","2024-01-09","19:27:04","20:36:28","1:09:24","+09:00","","1"
"game","Parabox","2024-01-09","21:39:04","22:01:36","0:22:32","+09:00","","1"
"Write","Daily","2024-01-09","22:14:01","23:37:08","1:23:07","+09:00","",""
"game","王国の道具屋さん","2024-01-10","0:10:26","0:20:13","0:09:47","+09:00","",""
"game","王国の道具屋さん","2024-01-10","0:20:37","1:21:02","1:00:25","+09:00","",""
"movie","ハリーポッター 炎のゴブレット","2024-01-10","16:43:40","19:03:15","2:19:35","+09:00","","1"
"Write","Daily","2024-01-10","21:23:12","22:26:41","1:03:29","+09:00","",""
"Read","蜘蛛の糸 杜子春 芥川龍之介","2024-01-10","22:28:04","22:46:33","0:18:29","+09:00","","1"
"game","王国の道具屋さん","2024-01-10","22:52:54","23:22:56","0:30:02","+09:00","",""
"anime","BURNTheWitch 0.7","2024-01-11","15:46:33","16:14:29","0:27:56","+09:00","","1"
"movie","ハリーポッター 不死鳥の騎士団","2024-01-11","16:49:34","18:18:14","1:28:40","+09:00","","1"
"movie","ハリーポッター 不死鳥の騎士団","2024-01-11","18:40:24","19:11:59","0:31:35","+09:00","","1"
"movie","ハリーポッター 不死鳥の騎士団","2024-01-11","19:32:53","20:06:23","0:33:30","+09:00","","1"
"Write","Daily","2024-01-11","20:06:30","20:43:19","0:36:49","+09:00","",""
"game","マヴラブ Unlimited","2024-01-11","20:43:35","21:24:56","0:41:21","+09:00","","1"
"Write","Daily","2024-01-11","21:24:57","21:35:52","0:10:55","+09:00","",""
"game","Muse Dash","2024-01-11","21:36:11","22:18:07","0:41:56","+09:00","",""
"Write","Daily","2024-01-11","22:27:01","22:57:29","0:30:28","+09:00","",""
"Read","蜘蛛の糸 杜子春 芥川龍之介","2024-01-11","23:31:58","23:59:59","0:28:01","+09:00","","1"
"Read","コンビニ人間 村田沙耶香","2024-01-12","9:12:36","10:42:31","1:29:55","+09:00","","1"
"Read","コンビニ人間 村田沙耶香","2024-01-12","11:41:40","12:00:40","0:19:00","+09:00","","1"
"movie","ハリーポッター 謎のプリンス","2024-01-12","15:48:13","18:16:35","2:28:22","+09:00","","1"
"game","Muse Dash","2024-01-12","18:57:40","19:23:20","0:25:40","+09:00","",""
"game","マヴラブ Unlimited","2024-01-12","19:23:28","19:53:42","0:30:14","+09:00","","1"
"game","マヴラブ Unlimited","2024-01-12","20:41:16","22:59:24","2:18:08","+09:00","","1"
"Write","Daily","2024-01-12","23:55:38","23:59:59","0:04:21","+09:00","",""
"Write","Daily","2024-01-13","0:00:00","0:38:29","0:38:29","+09:00","",""
"game","マヴラブ Unlimited","2024-01-13","12:51:07","13:19:25","0:28:18","+09:00","","1"
"movie","ハリーポッター 死の秘宝1","2024-01-13","14:07:54","16:25:50","2:17:56","+09:00","","1"
"movie","ハリーポッター 死の秘宝2","2024-01-13","16:26:17","18:16:33","1:50:16","+09:00","","1"
"game","どうぶつの森","2024-01-13","18:31:01","19:34:51","1:03:50","+09:00","","1"
"game","Muse Dash","2024-01-13","20:37:45","21:08:05","0:30:20","+09:00","",""
"Write","Daily","2024-01-13","21:10:53","21:46:01","0:35:08","+09:00","",""
"Write","Comment","2024-01-13","22:11:48","22:40:41","0:28:53","+09:00","",""
"Read","俺を好きなのはお前だけかよ 駱駝","2024-01-13","23:15:17","23:59:17","0:44:00","+09:00","","1"
"Study","大学の課題1","2024-01-14","12:41:27","15:00:05","2:18:38","+09:00","","1"
"Study","大学の課題1","2024-01-14","15:52:53","16:23:53","0:31:00","+09:00","","1"
"Study","大学の課題1","2024-01-14","17:04:39","18:16:16","1:11:37","+09:00","","1"
"Write","Daily","2024-01-14","20:25:57","20:43:59","0:18:02","+09:00","",""
"game","Titanfall2","2024-01-14","20:44:27","22:35:38","1:51:11","+09:00","","1"
"Read","俺を好きなのはお前だけかよ 駱駝","2024-01-15","9:40:44","11:21:44","1:41:00","+09:00","","1"
"game","カタン","2024-01-15","14:28:33","16:10:56","1:42:23","+09:00","","1"
"Write","Daily","2024-01-15","22:00:54","22:10:54","0:10:00","+09:00","",""
"anime","葬送のフリーレン","2024-01-16","12:04:10","12:27:36","0:23:26","+09:00","","1"
"anime","薬屋のひとりごと","2024-01-16","12:27:40","12:48:00","0:20:20","+09:00","","1"
"Study","テスト勉強","2024-01-16","18:40:24","19:05:27","0:25:03","+09:00","","1"
"Study","テスト勉強","2024-01-16","19:51:17","23:04:28","3:13:11","+09:00","","1"
"Write","Daily","2024-01-16","23:04:32","23:45:25","0:40:53","+09:00","",""
"anime","ぽんのみち","2024-01-17","11:17:03","11:42:03","0:25:00","+09:00","","1"
"game","マヴラブ Unlimited","2024-01-17","14:21:08","16:21:44","2:00:36","+09:00","","1"
"Study","大学の課題1","2024-01-17","17:00:08","17:17:08","0:17:00","+09:00","","1"
"Study","大学の課題1","2024-01-17","17:17:18","18:10:55","0:53:37","+09:00","","1"
"game","どうぶつの森","2024-01-17","19:59:22","20:11:22","0:12:00","+09:00","","1"
"game","どうぶつの森","2024-01-17","20:21:01","21:06:18","0:45:17","+09:00","","1"
"Write","Daily","2024-01-17","21:29:44","21:51:38","0:21:54","+09:00","",""
"Study","テスト勉強","2024-01-17","21:57:10","23:28:37","1:31:27","+09:00","","1"
"anime","メタリックルージュ","2024-01-18","11:38:10","11:57:43","0:19:33","+09:00","","1"
"anime","ぽんのみち","2024-01-18","11:58:27","12:17:07","0:18:40","+09:00","","1"
"game","どうぶつの森","2024-01-18","12:22:53","13:04:36","0:41:43","+09:00","","1"
"game","どうぶつの森","2024-01-18","13:04:36","13:18:24","0:13:48","+09:00","","1"
"movie","ガールインザミラー","2024-01-18","16:42:04","18:42:43","2:00:39","+09:00","","1"
"Write","Comment","2024-01-18","18:59:50","19:38:19","0:38:29","+09:00","",""
"Write","Comment","2024-01-18","20:01:44","20:37:08","0:35:24","+09:00","",""
"game","Muse Dash","2024-01-18","22:33:31","23:17:26","0:43:55","+09:00","",""
"Write","Daily","2024-01-18","23:20:29","23:24:29","0:04:00","+09:00","",""
"game","どうぶつの森","2024-01-19","12:30:09","15:50:35","3:20:26","+09:00","","1"
"game","王国の道具屋さん","2024-01-19","18:43:28","19:01:10","0:17:42","+09:00","",""
"Write","Daily","2024-01-19","22:28:02","22:37:09","0:09:07","+09:00","",""
"game","王国の道具屋さん","2024-01-19","22:39:26","23:36:44","0:57:18","+09:00","",""
"game","Muse Dash","2024-01-20","9:31:56","9:59:37","0:27:41","+09:00","",""
"game","どうぶつの森","2024-01-20","10:20:02","11:13:29","0:53:27","+09:00","","1"
"game","Muse Dash","2024-01-20","14:42:05","15:00:56","0:18:51","+09:00","",""
"game","どうぶつの森","2024-01-20","16:28:16","16:56:24","0:28:08","+09:00","","1"
"Read","向日葵の咲かない夏 道尾秀介","2024-01-20","17:02:16","18:16:44","1:14:28","+09:00","","1"
"Read","向日葵の咲かない夏 道尾秀介","2024-01-20","18:40:54","19:12:24","0:31:30","+09:00","","1"
"anime","葬送のフリーレン","2024-01-20","19:30:18","19:52:18","0:22:00","+09:00","","1"
"Read","向日葵の咲かない夏 道尾秀介","2024-01-20","20:19:35","20:37:04","0:17:29","+09:00","","1"
"game","Titanfall2","2024-01-20","22:30:25","23:00:25","0:30:00","+09:00","","1"
"game","雀魂","2024-01-20","23:14:13","23:59:59","0:45:46","+09:00","","1"
"game","雀魂","2024-01-21","0:00:00","1:34:29","1:34:29","+09:00","","1"
"anime","薬屋のひとりごと","2024-01-21","9:43:31","10:07:09","0:23:38","+09:00","","1"
"game","どうぶつの森","2024-01-21","10:10:21","10:36:21","0:26:00","+09:00","","1"
"Read","向日葵の咲かない夏 道尾秀介","2024-01-21","11:06:16","12:11:10","1:04:54","+09:00","","1"
"Read","向日葵の咲かない夏 道尾秀介","2024-01-21","13:00:54","15:00:54","2:00:00","+09:00","","1"
"movie","デイアフタートゥモロー","2024-01-21","16:19:49","18:17:05","1:57:16","+09:00","","1"
"game","どうぶつの森","2024-01-21","18:33:26","19:06:35","0:33:09","+09:00","","1"
"game","王国の道具屋さん","2024-01-21","19:06:40","19:15:59","0:09:19","+09:00","",""
"game","Muse Dash","2024-01-21","20:12:02","20:34:38","0:22:36","+09:00","",""
"Write","Daily","2024-01-21","20:49:29","21:03:54","0:14:25","+09:00","",""
"game","どうぶつの森","2024-01-22","11:04:48","13:43:27","2:38:39","+09:00","","1"
"game","王国の道具屋さん","2024-01-22","13:43:41","14:03:26","0:19:45","+09:00","",""
"Write","Comment","2024-01-22","16:08:39","16:55:07","0:46:28","+09:00","",""
"game","どうぶつの森","2024-01-22","17:07:00","18:28:10","1:21:10","+09:00","","1"
"game","王国の道具屋さん","2024-01-22","19:33:48","20:02:51","0:29:03","+09:00","",""
"game","どうぶつの森","2024-01-22","20:05:12","20:58:16","0:53:04","+09:00","","1"
"game","Muse Dash","2024-01-22","21:06:40","21:18:37","0:11:57","+09:00","",""
"Write","Daily","2024-01-22","21:21:03","21:33:19","0:12:16","+09:00","",""
"Read","遮光 中村文則","2024-01-22","21:43:27","22:23:05","0:39:38","+09:00","","1"
"game","どうぶつの森","2024-01-23","7:47:13","8:20:55","0:33:42","+09:00","","1"
"game","どうぶつの森","2024-01-23","9:49:33","10:29:46","0:40:13","+09:00","","1"
"Read","遮光 中村文則","2024-01-23","13:34:22","14:20:29","0:46:07","+09:00","","1"
"Write","Daily","2024-01-23","23:10:57","23:25:57","0:15:00","+09:00","",""
"game","どうぶつの森","2024-01-24","11:32:17","12:10:22","0:38:05","+09:00","","1"
"Write","Comment","2024-01-24","12:31:13","13:03:01","0:31:48","+09:00","",""
"game","雀魂","2024-01-24","13:10:48","13:34:48","0:24:00","+09:00","","1"
"anime","魔女と野獣","2024-01-24","14:13:23","14:52:33","0:39:10","+09:00","","1"
"movie","メイズランナー1","2024-01-24","16:10:24","17:53:05","1:42:41","+09:00","","1"
"movie","メイズランナー2","2024-01-24","17:53:21","18:16:14","0:22:53","+09:00","","1"
"game","どうぶつの森","2024-01-24","18:59:29","19:15:27","0:15:58","+09:00","","1"
"game","どうぶつの森","2024-01-24","20:03:34","20:46:37","0:43:03","+09:00","","1"
"Write","Daily","2024-01-24","21:08:02","21:50:18","0:42:16","+09:00","",""
"game","雀魂","2024-01-24","21:59:45","23:59:59","2:00:14","+09:00","","1"
"game","雀魂","2024-01-25","0:00:00","1:07:12","1:07:12","+09:00","","1"
"anime","メタリックルージュ","2024-01-25","8:53:56","9:13:56","0:20:00","+09:00","","1"
"movie","アリータ バトルエンジェル(銃夢)","2024-01-25","9:22:30","11:15:41","1:53:11","+09:00","","1"
"game","どうぶつの森","2024-01-25","14:15:38","15:10:48","0:55:10","+09:00","","1"
"game","王国の道具屋さん","2024-01-25","15:15:41","16:14:18","0:58:37","+09:00","",""
"Study","大学の課題2","2024-01-25","16:15:45","18:54:11","2:38:26","+09:00","","1"
"game","どうぶつの森","2024-01-25","21:24:09","22:26:21","1:02:12","+09:00","","1"
"Read","幼女戦記 29 カルロ・ゼン","2024-01-26","13:15:42","13:42:06","0:26:24","+09:00","","1"
"Write","Comment","2024-01-26","13:49:02","14:42:11","0:53:09","+09:00","",""
"game","王国の道具屋さん","2024-01-26","15:03:54","15:40:52","0:36:58","+09:00","",""
"movie","キングスマン","2024-01-26","15:07:49","17:15:49","2:08:00","+09:00","","1"
"game","Muse Dash","2024-01-26","17:26:06","17:44:59","0:18:53","+09:00","",""
"anime","安達としまむら","2024-01-26","18:20:56","18:44:28","0:23:32","+09:00","","1"
"movie","エイリアン2","2024-01-26","18:44:50","19:33:03","0:48:13","+09:00","","1"
"game","どうぶつの森","2024-01-26","20:14:39","20:42:53","0:28:14","+09:00","","1"
"game","どうぶつの森","2024-01-26","21:31:17","21:58:06","0:26:49","+09:00","","1"
"game","ルーンファクトリー 4","2024-01-27","16:54:37","18:43:12","1:48:35","+09:00","",""
"game","雀魂","2024-01-27","20:34:57","21:00:55","0:25:58","+09:00","","1"
"Write","Daily","2024-01-27","23:45:01","23:47:01","0:02:00","+09:00","",""
"game","どうぶつの森","2024-01-28","13:20:26","14:01:38","0:41:12","+09:00","","1"
"anime","安達としまむら","2024-01-28","15:04:05","15:38:41","0:34:36","+09:00","","1"
"Write","","2024-01-28","21:15:46","21:17:46","0:02:00","+09:00","",""
"game","雀魂","2024-01-28","21:28:10","23:59:59","2:31:49","+09:00","","1"
"game","雀魂","2024-01-29","0:00:00","1:12:33","1:12:33","+09:00","","1"
"anime","ダンジョン飯","2024-01-29","1:31:52","1:57:29","0:25:37","+09:00","",""
"game","どうぶつの森","2024-01-29","13:23:38","14:21:57","0:58:19","+09:00","","1"
"game","Satisfactory","2024-01-29","17:27:11","18:36:36","1:09:25","+09:00","","1"
"game","雀魂","2024-01-29","21:35:47","22:51:28","1:15:41","+09:00","","1"
"anime","ダンジョン飯","2024-01-30","8:45:20","9:56:09","1:10:49","+09:00","",""
"game","どうぶつの森","2024-01-30","10:57:14","11:50:26","0:53:12","+09:00","","1"
"Study","大学の課題2","2024-01-30","15:01:59","16:40:52","1:38:53","+09:00","","1"
"game","雀魂","2024-01-30","20:21:37","20:51:36","0:29:59","+09:00","","1"
"Write","Daily","2024-01-30","21:10:54","21:12:54","0:02:00","+09:00","",""
"game","","2024-01-30","21:15:45","23:59:45","2:44:00","+09:00","",""
"Read","るなしぃ","2024-01-31","9:15:02","10:13:02","0:58:00","+09:00","","1"
"anime","魔女と野獣","2024-01-31","10:18:03","10:36:54","0:18:51","+09:00","","1"
"anime","メタリックルージュ","2024-01-31","10:37:08","10:53:00","0:15:52","+09:00","","1"
"anime","薬屋のひとりごと","2024-01-31","10:53:05","11:13:56","0:20:51","+09:00","","1"
"movie","キングスマン ゴールデンサークル","2024-01-31","11:32:37","13:57:42","2:25:05","+09:00","","1"
"game","どうぶつの森","2024-01-31","14:32:53","14:53:12","0:20:19","+09:00","","1"
"game","雀魂","2024-01-31","14:53:21","15:27:44","0:34:23","+09:00","","1"
"Write","Comment","2024-01-31","15:27:48","17:56:36","2:28:48","+09:00","",""
"Write","Comment","2024-01-31","20:01:12","20:18:17","0:17:05","+09:00","",""
"Study","大学の課題2","2024-01-31","20:36:30","21:29:32","0:53:02","+09:00","","1"
"game","雀魂","2024-01-31","22:06:05","23:59:59","1:53:54","+09:00","","1"
"game","雀魂","2024-02-01","0:00:00","0:06:39","0:06:39","+09:00","","1"
"game","雀魂","2024-02-01","12:37:56","12:54:12","0:16:16","+09:00","","1"
"game","雀魂","2024-02-01","13:19:11","13:39:33","0:20:22","+09:00","","1"
"game","雀魂","2024-02-01","13:40:59","13:57:38","0:16:39","+09:00","","1"
"game","雀魂","2024-02-01","14:04:13","14:15:29","0:11:16","+09:00","","1"
"game","雀魂","2024-02-01","14:19:31","14:44:20","0:24:49","+09:00","","1"
"anime","攻殻機動隊SAC","2024-02-01","14:57:09","17:38:45","2:41:36","+09:00","","1"
"movie","キングスマン ファーストエージェント","2024-02-01","17:49:53","19:18:45","1:28:52","+09:00","","1"
"Write","Comment","2024-02-01","19:36:47","20:06:30","0:29:43","+09:00","",""
"anime","ダンジョン飯","2024-02-02","8:36:10","8:59:35","0:23:25","+09:00","",""
"Study","大学の課題2","2024-02-02","9:08:14","11:01:08","1:52:54","+09:00","","1"
"Study","FE資格勉強","2024-02-02","17:06:34","18:56:53","1:50:19","+09:00","","1"
"game","Muse Dash","2024-02-02","19:09:56","19:28:47","0:18:51","+09:00","",""
"game","Muse Dash","2024-02-02","19:51:07","20:16:37","0:25:30","+09:00","",""
"Study","FE資格勉強","2024-02-02","21:07:59","21:40:57","0:32:58","+09:00","","1"
"anime","魔法少女特殊戦あすか","2024-02-02","22:04:22","23:49:12","1:44:50","+09:00","","1"
"Read","ライ麦畑でつかまえて サリンジャー","2024-02-03","8:30:11","9:10:11","0:40:00","+09:00","","1"
"Read","ライ麦畑でつかまえて サリンジャー","2024-02-03","12:20:47","13:00:47","0:40:00","+09:00","","1"
"game","雀魂","2024-02-03","14:15:24","14:56:31","0:41:07","+09:00","","1"
"anime","葬送のフリーレン","2024-02-03","15:10:37","15:33:16","0:22:39","+09:00","","1"
"anime","魔法少女特殊戦あすか","2024-02-03","15:33:42","16:34:42","1:01:00","+09:00","","1"
"Study","FE資格勉強","2024-02-03","16:42:15","17:48:46","1:06:31","+09:00","","1"
"game","王国の道具屋さん","2024-02-03","17:51:31","18:02:55","0:11:24","+09:00","",""
"game","引ク出ス ヒッパランド","2024-02-03","18:03:47","18:29:04","0:25:17","+09:00","",""
"anime","魔法少女特殊戦あすか","2024-02-03","21:15:08","22:45:50","1:30:42","+09:00","","1"
"Write","Daily","2024-02-03","22:46:06","23:05:19","0:19:13","+09:00","",""
"Write","Comment","2024-02-03","23:11:31","23:31:14","0:19:43","+09:00","",""
"Study","FE資格勉強","2024-02-03","23:55:47","23:59:59","0:04:12","+09:00","","1"
"Study","FE資格勉強","2024-02-04","0:00:00","0:09:25","0:09:25","+09:00","","1"
"game","どうぶつの森","2024-02-04","9:53:52","10:45:10","0:51:18","+09:00","","1"
"anime","薬屋のひとりごと","2024-02-04","10:45:17","11:05:00","0:19:43","+09:00","","1"
"anime","月刊少女野崎くん","2024-02-04","11:09:25","12:10:58","1:01:33","+09:00","","1"
"Study","FE資格勉強","2024-02-04","15:27:31","16:12:17","0:44:46","+09:00","","1"
"Study","FE資格勉強","2024-02-04","16:31:12","16:43:44","0:12:32","+09:00","","1"
"Read","ライ麦畑でつかまえて サリンジャー","2024-02-04","17:25:07","17:51:43","0:26:36","+09:00","","1"
"Read","ライ麦畑でつかまえて サリンジャー","2024-02-04","18:48:00","19:30:50","0:42:50","+09:00","","1"
"game","Muse Dash","2024-02-04","20:26:15","22:20:14","1:53:59","+09:00","",""
"Write","Daily","2024-02-04","22:21:42","22:32:42","0:11:00","+09:00","",""
"Read","ライ麦畑でつかまえて サリンジャー","2024-02-04","22:40:56","23:11:15","0:30:19","+09:00","","1"
"Read","ライ麦畑でつかまえて サリンジャー","2024-02-05","9:09:41","9:20:37","0:10:56","+09:00","","1"
"anime","月刊少女野崎くん","2024-02-05","13:20:20","14:31:23","1:11:03","+09:00","","1"
"game","どうぶつの森","2024-02-05","15:12:31","15:38:56","0:26:25","+09:00","","1"
"Study","FE資格勉強","2024-02-05","15:39:04","17:12:28","1:33:24","+09:00","","1"
"game","ペルソナ3 RELOAD","2024-02-05","19:50:48","23:45:32","3:54:44","+09:00","","1"
"Write","Daily","2024-02-05","23:49:06","23:59:59","0:10:53","+09:00","",""
"game","Superliminal","2024-02-06","12:48:54","14:26:19","1:37:25","+09:00","","1"
"Read","ライ麦畑でつかまえて サリンジャー","2024-02-06","15:18:00","15:43:23","0:25:23","+09:00","","1"
"Read","ライ麦畑でつかまえて サリンジャー","2024-02-06","16:26:30","16:53:40","0:27:10","+09:00","","1"
"game","ペルソナ3 RELOAD","2024-02-06","16:55:26","19:14:07","2:18:41","+09:00","","1"
"anime","メタリックルージュ","2024-02-06","20:00:46","20:23:51","0:23:05","+09:00","","1"
"game","ペルソナ3 RELOAD","2024-02-06","20:51:40","23:13:32","2:21:52","+09:00","","1"
"Write","Daily","2024-02-06","23:22:26","23:38:26","0:16:00","+09:00","",""
"Read","ライ麦畑でつかまえて サリンジャー","2024-02-07","10:01:02","10:18:14","0:17:12","+09:00","","1"
"Read","ライ麦畑でつかまえて サリンジャー","2024-02-07","12:20:11","12:52:11","0:32:00","+09:00","","1"
"game","どうぶつの森","2024-02-07","13:05:35","13:22:35","0:17:00","+09:00","","1"
"game","ペルソナ3 RELOAD","2024-02-07","13:42:31","18:33:44","4:51:13","+09:00","","1"
"game","Muse Dash","2024-02-07","19:02:09","19:09:56","0:07:47","+09:00","",""
"game","Muse Dash","2024-02-07","19:35:44","20:00:13","0:24:29","+09:00","",""
"movie","SE7EN","2024-02-07","21:50:24","23:50:24","2:00:00","+09:00","","1"
"game","League of legends","2024-02-07","23:54:35","23:59:59","0:05:24","+09:00","",""
"game","League of legends","2024-02-08","0:00:00","2:20:32","2:20:32","+09:00","",""
"game","ペルソナ3 RELOAD","2024-02-08","2:20:36","2:50:33","0:29:57","+09:00","","1"
"game","Powerwash simulator","2024-02-08","2:52:14","3:21:54","0:29:40","+09:00","","1"
"game","ペルソナ3 RELOAD","2024-02-08","12:23:04","13:36:34","1:13:30","+09:00","","1"
"game","ペルソナ3 RELOAD","2024-02-08","13:45:32","19:12:55","5:27:23","+09:00","","1"
"game","Muse Dash","2024-02-08","19:38:40","20:07:42","0:29:02","+09:00","",""
"game","ペルソナ3 RELOAD","2024-02-08","20:59:41","23:59:59","3:00:18","+09:00","","1"
"game","ペルソナ3 RELOAD","2024-02-09","0:00:00","3:25:34","3:25:34","+09:00","","1"
"game","Jusant","2024-02-09","10:26:53","11:45:43","1:18:50","+09:00","","1"
"game","ペルソナ3 RELOAD","2024-02-09","12:16:16","17:38:06","5:21:50","+09:00","","1"
"Study","FE資格勉強","2024-02-09","17:40:54","18:02:26","0:21:32","+09:00","","1"
"Study","FE資格勉強","2024-02-09","18:43:00","19:10:15","0:27:15","+09:00","","1"
"game","ペルソナ3 RELOAD","2024-02-09","20:58:42","21:05:09","0:06:27","+09:00","","1"
"game","League of legends","2024-02-09","21:22:45","23:59:59","2:37:14","+09:00","",""
"game","League of legends","2024-02-10","0:00:00","0:59:53","0:59:53","+09:00","",""
"Study","FE資格勉強","2024-02-10","11:13:23","12:48:54","1:35:31","+09:00","","1"
"game","League of legends","2024-02-10","21:42:19","23:09:21","1:27:02","+09:00","",""
"Write","Daily","2024-02-10","23:17:02","23:25:21","0:08:19","+09:00","",""
"game","ペルソナ3 RELOAD","2024-02-10","23:30:36","23:43:32","0:12:56","+09:00","","1"
"game","ペルソナ3 RELOAD","2024-02-11","13:09:58","19:27:34","6:17:36","+09:00","","1"
"game","ペルソナ3 RELOAD","2024-02-11","20:21:09","23:41:35","3:20:26","+09:00","","1"
"Write","Daily","2024-02-11","23:44:44","23:50:03","0:05:19","+09:00","",""
"Write","Comment","2024-02-11","23:51:44","23:59:59","0:08:15","+09:00","",""
"Write","Comment","2024-02-12","0:00:00","0:03:10","0:03:10","+09:00","",""
"game","ペルソナ3 RELOAD","2024-02-12","10:13:57","12:25:15","2:11:18","+09:00","","1"
"game","ペルソナ3 RELOAD","2024-02-12","13:20:46","19:23:04","6:02:18","+09:00","","1"
"game","ペルソナ3 RELOAD","2024-02-12","20:27:54","23:36:15","3:08:21","+09:00","","1"
"game","雀魂","2024-02-12","23:37:10","23:53:26","0:16:16","+09:00","","1"
"game","ペルソナ3 RELOAD","2024-02-13","8:38:32","17:24:52","8:46:20","+09:00","","1"
"Read","ライ麦畑でつかまえて サリンジャー","2024-02-13","17:35:04","18:00:04","0:25:00","+09:00","","1"
"Study","仮免勉強","2024-02-13","18:07:22","18:22:24","0:15:02","+09:00","","1"
"Study","FE資格勉強","2024-02-13","18:23:22","19:10:24","0:47:02","+09:00","","1"
"Read","ライ麦畑でつかまえて サリンジャー","2024-02-13","20:20:13","20:53:19","0:33:06","+09:00","","1"
"Read","ライ麦畑でつかまえて サリンジャー","2024-02-13","21:35:27","21:38:51","0:03:24","+09:00","","1"
"Write","Daily","2024-02-13","21:49:35","21:56:03","0:06:28","+09:00","",""
"Write","Comment","2024-02-13","22:05:21","22:59:52","0:54:31","+09:00","",""
"game","League of legends","2024-02-13","23:19:19","23:59:59","0:40:40","+09:00","",""
"game","League of legends","2024-02-14","0:00:00","2:28:07","2:28:07","+09:00","",""
"anime","ダンジョン飯","2024-02-14","12:20:30","12:41:54","0:21:24","+09:00","",""
"anime","葬送のフリーレン","2024-02-14","12:42:08","13:03:29","0:21:21","+09:00","","1"
"anime","薬屋のひとりごと","2024-02-14","13:03:48","13:28:18","0:24:30","+09:00","","1"
"game","ペルソナ3 RELOAD","2024-02-14","16:12:35","17:22:15","1:09:40","+09:00","","1"
"Read","地球星人 村田沙耶香","2024-02-14","18:04:41","18:18:19","0:13:38","+09:00","","1"
"Read","地球星人 村田沙耶香","2024-02-14","19:18:48","19:49:07","0:30:19","+09:00","","1"
"Write","Daily","2024-02-14","21:45:07","21:58:18","0:13:11","+09:00","",""
"game","League of legends","2024-02-14","22:29:53","23:59:59","1:30:06","+09:00","",""
"game","League of legends","2024-02-15","0:00:00","1:04:30","1:04:30","+09:00","",""
"game","Hi-Fi RUSH","2024-02-15","14:56:40","16:38:39","1:41:59","+09:00","","1"
"game","Forager","2024-02-15","16:39:01","17:15:45","0:36:44","+09:00","","1"
"game","雀魂","2024-02-15","17:54:10","18:11:53","0:17:43","+09:00","","1"
"Study","大学の課題 3","2024-02-15","18:15:35","18:40:37","0:25:02","+09:00","","1"
"anime","メタリックルージュ","2024-02-15","19:45:21","20:05:50","0:20:29","+09:00","","1"
"Read","地球星人 村田沙耶香","2024-02-15","20:22:53","22:23:19","2:00:26","+09:00","","1"
"Write","Daily","2024-02-15","22:26:47","22:39:45","0:12:58","+09:00","",""
"game","A Little To The Left","2024-02-16","12:00:13","12:46:00","0:45:47","+09:00","","1"
"game","ソウルハッカーズ2","2024-02-16","13:51:10","15:40:49","1:49:39","+09:00","","1"
"Study","大学の課題 3","2024-02-16","17:14:02","17:23:39","0:09:37","+09:00","","1"
"Read","銃 中村文則","2024-02-16","17:37:15","17:56:57","0:19:42","+09:00","","1"
"Read","銃 中村文則","2024-02-16","18:00:49","18:16:45","0:15:56","+09:00","","1"
"Read","銃 中村文則","2024-02-16","19:18:00","19:49:51","0:31:51","+09:00","","1"
"Read","銃 中村文則","2024-02-16","20:51:25","21:24:41","0:33:16","+09:00","","1"
"game","League of legends","2024-02-16","21:26:52","23:59:59","2:33:07","+09:00","",""
"game","League of legends","2024-02-17","0:00:00","0:19:38","0:19:38","+09:00","",""
"Read","銃 中村文則","2024-02-17","9:37:10","9:55:26","0:18:16","+09:00","","1"
"Read","銃 中村文則","2024-02-17","9:58:10","10:06:50","0:08:40","+09:00","","1"
"Study","FE資格勉強","2024-02-17","11:27:43","12:10:56","0:43:13","+09:00","","1"
"Read","銃 中村文則","2024-02-17","12:23:03","12:50:03","0:27:00","+09:00","","1"
"game","Go Mecha ball","2024-02-17","14:30:27","14:47:07","0:16:40","+09:00","","1"
"game","Dicey Dungeons","2024-02-17","14:47:31","16:56:58","2:09:27","+09:00","","1"
"game","Neon Abyss","2024-02-17","17:00:41","17:13:18","0:12:37","+09:00","","1"
"game","BIOHAZARD RE:2 Z version","2024-02-17","17:23:32","18:27:12","1:03:40","+09:00","","1"
"Write","Daily","2024-02-17","18:59:29","19:02:05","0:02:36","+09:00","",""
"Write","Comment","2024-02-17","19:02:08","19:31:11","0:29:03","+09:00","",""
"anime","ダンジョン飯","2024-02-17","19:40:31","20:04:20","0:23:49","+09:00","",""
"anime","葬送のフリーレン","2024-02-17","20:43:21","21:04:43","0:21:22","+09:00","","1"
"game","Muse Dash","2024-02-17","22:03:54","22:45:50","0:41:56","+09:00","",""
"Read","銃 中村文則","2024-02-17","22:50:42","23:11:25","0:20:43","+09:00","","1"
"game","Phantom Abyss","2024-02-18","11:22:05","12:21:51","0:59:46","+09:00","","1"
"Read","銃 中村文則","2024-02-18","12:51:09","13:33:09","0:42:00","+09:00","","1"
"Study","大学の課題 3","2024-02-18","13:37:30","15:09:33","1:32:03","+09:00","","1"
